employee_id;first_name;last_name;age;status;join_date;salary;email;phone;performance_score;remote_work;department;region
EMP1583;Bob;Johnson;;Active;2022/01/02;114963.34;bob.johnson_CNV1583@example.com;6046419784;Excellent;FALSE;Cloud Tech;Nevada
EMP1584;Eva;Miller;;Inactive;2022/02/20;77657.93;eva.miller_CCA1584@example.com;7585126860;Poor;FALSE;Cloud Tech;California
EMP1585;Heidi;Davis;30.0;Active;2024/03/09;77369.48;heidi.davis_SNY1585@example.com;2059438975;Average;FALSE;Sales;New York
EMP1586;Eva;Miller;30.0;Pending;2023/08/19;76119.14;eva.miller_HNV1586@example.com;;Good;FALSE;HR;Nevada
EMP1587;Charlie;Williams;25.0;Pending;2023/05/06;77585.72;charlie.williams_CTX1587@example.com;5465408423;Excellent;FALSE;Cloud Tech;Texas
EMP1588;Bob;Brown;35.0;Pending;2024/01/26;74069.62;bob.brown_ANV1588@example.com;5607540914;Good;FALSE;Admin;Nevada
EMP1589;Charlie;Jones;30.0;Pending;2024/09/05;67691.92;charlie.jones_ANY1589@example.com;;Average;TRUE;Admin;New York
EMP1590;Alice;Smith;;Pending;2020/05/29;70345.69;alice.smith_FNV1590@example.com;7645793896;Excellent;TRUE;Finance;Nevada
EMP1591;Bob;Garcia;30.0;Inactive;2021/11/08;74999.69;bob.garcia_DIL1591@example.com;;Good;TRUE;DevOps;Illinois
EMP1592;David;Jones;25.0;Active;2021/01/31;72245.02;david.jones_HIL1592@example.com;1546602415;Poor;TRUE;HR;Illinois
EMP1593;Eva;Brown;;Pending;2022/01/16;106538.98;eva.brown_AIL1593@example.com;1394498829;Excellent;FALSE;Admin;Illinois
EMP1594;Charlie;Brown;25.0;Active;2023/12/29;101787.14;charlie.brown_HNY1594@example.com;5973642479;Good;FALSE;HR;New York
EMP1595;Frank;Brown;30.0;Inactive;2024/12/02;83596.78;frank.brown_DNV1595@example.com;9624406305;Average;FALSE;DevOps;Nevada
EMP1596;Eva;Jones;40.0;Active;2023/08/15;92463.94;eva.jones_STX1596@example.com;2447951329;Average;TRUE;Sales;Texas
EMP1597;Charlie;Davis;;Pending;2024/12/20;93863.32;charlie.davis_ACA1597@example.com;5319497968;Excellent;FALSE;Admin;California
EMP1598;Alice;Brown;;Pending;2023/03/31;78359.41;alice.brown_DTX1598@example.com;5867805554;Good;FALSE;DevOps;Texas
EMP1599;Alice;Miller;;Pending;2022/08/24;95773.57;alice.miller_HIL1599@example.com;7277382645;Excellent;FALSE;HR;Illinois
EMP1600;Grace;Jones;30.0;Inactive;2020/10/01;82529.08;grace.jones_SNV1600@example.com;;Excellent;TRUE;Sales;Nevada
EMP1601;Grace;Garcia;35.0;Pending;2021/05/04;109358.73;grace.garcia_STX1601@example.com;4457702991;Good;FALSE;Sales;Texas
EMP1602;Charlie;Brown;;Active;2021/01/01;89645.01;charlie.brown_AFL1602@example.com;9596604872;Good;TRUE;Admin;Florida
EMP1603;Charlie;Miller;40.0;Active;2024/04/08;84134.95;charlie.miller_HTX1603@example.com;6826911632;Poor;TRUE;HR;Texas
EMP1604;Frank;Davis;30.0;Active;2022/11/26;113540.83;frank.davis_CNV1604@example.com;1942268652;Good;TRUE;Cloud Tech;Nevada
EMP1605;Heidi;Williams;40.0;Pending;2021/10/25;57225.75;heidi.williams_CTX1605@example.com;6945515887;Average;TRUE;Cloud Tech;Texas
EMP1606;Eva;Davis;35.0;Pending;2020/12/22;76366.17;eva.davis_SIL1606@example.com;6367747225;Excellent;FALSE;Sales;Illinois
EMP1607;Bob;Garcia;;Active;2022/11/23;78408.95;bob.garcia_HFL1607@example.com;4085721695;Excellent;TRUE;HR;Florida
EMP1608;Frank;Brown;40.0;Active;2022/10/24;111742.4;frank.brown_FIL1608@example.com;6630932997;Average;TRUE;Finance;Illinois
EMP1609;David;Garcia;25.0;Inactive;2021/03/09;60516.83;david.garcia_SNV1609@example.com;1996059328;Good;FALSE;Sales;Nevada
EMP1610;Bob;Jones;30.0;Pending;2020/08/20;83706.17;bob.jones_FCA1610@example.com;7150968831;Average;FALSE;Finance;California
EMP1611;David;Johnson;;Inactive;2020/02/15;67056.92;david.johnson_ANV1611@example.com;7532735240;Average;TRUE;Admin;Nevada
EMP1612;Charlie;Brown;30.0;Active;2024/12/29;90058.85;charlie.brown_DIL1612@example.com;;Poor;FALSE;DevOps;Illinois
EMP1613;Eva;Johnson;30.0;Pending;2023/02/28;94633.59;eva.johnson_SFL1613@example.com;7819523709;Average;TRUE;Sales;Florida
EMP1614;Eva;Miller;25.0;Pending;2022/08/23;110711.17;eva.miller_AFL1614@example.com;;Excellent;TRUE;Admin;Florida
EMP1615;Grace;Williams;;Active;2023/06/30;96175.41;grace.williams_AIL1615@example.com;9807704604;Average;TRUE;Admin;Illinois
EMP1616;Frank;Smith;40.0;Active;2021/04/15;76474.79;frank.smith_SIL1616@example.com;6876112490;Excellent;TRUE;Sales;Illinois
EMP1617;Alice;Garcia;30.0;Pending;2022/05/09;107855.99;alice.garcia_SIL1617@example.com;2565237340;Excellent;FALSE;Sales;Illinois
EMP1618;Charlie;Davis;40.0;Active;2024/12/02;104870.78;charlie.davis_SIL1618@example.com;5177345474;Excellent;TRUE;Sales;Illinois
EMP1619;Bob;Williams;25.0;Active;2023/05/20;;bob.williams_FNV1619@example.com;7494902283;Good;FALSE;Finance;Nevada
EMP1620;Grace;Brown;;Active;2023/11/29;87087.16;grace.brown_FCA1620@example.com;;Poor;FALSE;Finance;California
EMP1621;Heidi;Johnson;40.0;Pending;2024/04/08;108603.34;heidi.johnson_HIL1621@example.com;7742229463;Excellent;FALSE;HR;Illinois
EMP1622;Grace;Davis;30.0;Active;2024/10/25;55867.23;grace.davis_HFL1622@example.com;3039429044;Excellent;FALSE;HR;Florida
EMP1623;Grace;Johnson;35.0;Pending;2024/03/02;105259.57;grace.johnson_ATX1623@example.com;8867925297;Good;TRUE;Admin;Texas
EMP1624;Bob;Jones;;Pending;2021/02/24;98143.67;bob.jones_CFL1624@example.com;5856728726;Excellent;FALSE;Cloud Tech;Florida
EMP1625;Frank;Johnson;25.0;Pending;2023/04/13;67754.29;frank.johnson_AFL1625@example.com;6015343323;Average;TRUE;Admin;Florida
EMP1626;Grace;Jones;;Inactive;2023/10/25;77821.79;grace.jones_HIL1626@example.com;9135779082;Average;FALSE;HR;Illinois
EMP1627;Heidi;Miller;30.0;Pending;2022/09/17;67764.44;heidi.miller_HIL1627@example.com;3506158147;Poor;FALSE;HR;Illinois
EMP1628;Frank;Davis;40.0;Pending;2020/08/31;102346.99;frank.davis_DNY1628@example.com;8810798333;Excellent;TRUE;DevOps;New York
EMP1629;Charlie;Davis;25.0;Inactive;2024/05/28;73690.65;charlie.davis_AIL1629@example.com;2337209483;Good;TRUE;Admin;Illinois
EMP1630;Alice;Smith;30.0;Active;2024/07/05;56376.2;alice.smith_FNV1630@example.com;1312840332;Average;TRUE;Finance;Nevada
EMP1631;Grace;Brown;25.0;Active;2022/01/29;55602.78;grace.brown_CCA1631@example.com;9977180512;Good;FALSE;Cloud Tech;California
EMP1632;Grace;Jones;40.0;Pending;2021/08/09;99812.41;grace.jones_SNV1632@example.com;7171731892;Good;FALSE;Sales;Nevada
EMP1633;Charlie;Smith;40.0;Active;2024/10/07;95981.9;charlie.smith_FTX1633@example.com;9749096172;Average;TRUE;Finance;Texas
EMP1634;Eva;Johnson;30.0;Pending;2022/11/22;98891.48;eva.johnson_CIL1634@example.com;9970469471;Good;TRUE;Cloud Tech;Illinois
EMP1635;Alice;Johnson;35.0;Active;2020/11/18;56079.0;alice.johnson_ANV1635@example.com;5878444834;Average;TRUE;Admin;Nevada
EMP1636;Grace;Smith;35.0;Inactive;2023/04/15;;grace.smith_DFL1636@example.com;4884712704;Good;TRUE;DevOps;Florida
EMP1637;Bob;Davis;25.0;Pending;2024/08/26;89137.97;bob.davis_SCA1637@example.com;8772216416;Average;FALSE;Sales;California
EMP1638;Frank;Johnson;35.0;Active;2022/07/20;115079.97;frank.johnson_AIL1638@example.com;5823133483;Excellent;TRUE;Admin;Illinois
EMP1639;Eva;Garcia;30.0;Active;2023/02/18;55067.02;eva.garcia_FIL1639@example.com;5871493924;Poor;TRUE;Finance;Illinois
EMP1640;Bob;Miller;;Pending;2021/05/27;98593.43;bob.miller_HIL1640@example.com;2362292586;Average;TRUE;HR;Illinois
EMP1641;Heidi;Miller;30.0;Pending;2022/08/01;112756.67;heidi.miller_HFL1641@example.com;9643474523;Average;TRUE;HR;Florida
EMP1642;Heidi;Garcia;25.0;Inactive;2023/07/21;105205.92;heidi.garcia_HTX1642@example.com;5557469659;Poor;FALSE;HR;Texas
EMP1643;David;Smith;35.0;Pending;2023/01/02;50680.62;david.smith_FCA1643@example.com;6065274032;Average;TRUE;Finance;California
EMP1644;David;Garcia;35.0;Pending;2024/03/13;107475.23;david.garcia_CFL1644@example.com;4450566587;Average;FALSE;Cloud Tech;Florida
EMP1645;Charlie;Jones;40.0;Active;2023/03/20;68835.3;charlie.jones_HCA1645@example.com;3398741131;Good;TRUE;HR;California
EMP1646;David;Jones;40.0;Active;2024/02/15;66943.96;david.jones_DNY1646@example.com;5797067348;Poor;TRUE;DevOps;New York
EMP1647;David;Smith;30.0;Inactive;2020/11/15;104525.69;david.smith_AIL1647@example.com;9601054856;Excellent;FALSE;Admin;Illinois
EMP1648;Bob;Garcia;40.0;Pending;2020/03/27;109360.74;bob.garcia_STX1648@example.com;4172156228;Average;TRUE;Sales;Texas
EMP1649;Frank;Jones;40.0;Inactive;2021/01/09;118907.63;frank.jones_SCA1649@example.com;4938173597;Poor;FALSE;Sales;California
EMP1650;Eva;Davis;40.0;Active;2020/04/20;86801.48;eva.davis_AIL1650@example.com;4884021556;Good;FALSE;Admin;Illinois
EMP1651;Alice;Garcia;;Pending;2024/05/08;62236.03;alice.garcia_HFL1651@example.com;3257375533;Excellent;TRUE;HR;Florida
EMP1652;Heidi;Davis;35.0;Active;2023/10/12;64752.67;heidi.davis_DTX1652@example.com;4902166669;Poor;FALSE;DevOps;Texas
EMP1653;Frank;Jones;35.0;Active;2023/01/28;68399.43;frank.jones_SCA1653@example.com;8085096084;Excellent;FALSE;Sales;California
EMP1654;Frank;Miller;35.0;Inactive;2021/03/07;79336.51;frank.miller_AFL1654@example.com;8749511917;Excellent;FALSE;Admin;Florida
EMP1655;Frank;Jones;40.0;Active;2023/03/16;59179.74;frank.jones_HFL1655@example.com;1828197930;Excellent;FALSE;HR;Florida
EMP1656;David;Davis;25.0;Active;2023/02/11;80255.31;david.davis_DCA1656@example.com;6477251294;Average;FALSE;DevOps;California
EMP1657;Charlie;Williams;30.0;Active;2022/05/13;84971.85;charlie.williams_FTX1657@example.com;7860694095;Average;FALSE;Finance;Texas
EMP1658;Frank;Brown;40.0;Pending;2024/10/24;89748.42;frank.brown_HCA1658@example.com;;Good;FALSE;HR;California
EMP1659;Charlie;Johnson;25.0;Inactive;2024/09/14;94090.35;charlie.johnson_ACA1659@example.com;8739592322;Good;FALSE;Admin;California
EMP1660;Frank;Garcia;35.0;Pending;2023/02/15;115229.12;frank.garcia_HCA1660@example.com;4210890284;Poor;TRUE;HR;California
EMP1661;Alice;Williams;40.0;Pending;2023/05/25;63927.07;alice.williams_CCA1661@example.com;1553334263;Good;TRUE;Cloud Tech;California
EMP1662;Charlie;Jones;35.0;Pending;2022/11/11;84124.56;charlie.jones_HCA1662@example.com;3350271606;Excellent;FALSE;HR;California
EMP1663;Bob;Miller;40.0;Inactive;2023/07/17;116961.61;bob.miller_SCA1663@example.com;3607763368;Excellent;TRUE;Sales;California
EMP1664;Frank;Smith;40.0;Pending;2022/04/08;109423.05;frank.smith_DIL1664@example.com;1128981230;Average;FALSE;DevOps;Illinois
EMP1665;Charlie;Jones;35.0;Inactive;2023/08/30;70394.94;charlie.jones_ACA1665@example.com;7955633184;Excellent;FALSE;Admin;California
EMP1666;Grace;Miller;35.0;Pending;2023/04/17;86465.5;grace.miller_FCA1666@example.com;7481700665;Poor;TRUE;Finance;California
EMP1667;Charlie;Brown;30.0;Pending;2021/04/25;96341.58;charlie.brown_CNY1667@example.com;1554164315;Excellent;FALSE;Cloud Tech;New York
EMP1668;Bob;Jones;30.0;Active;2020/07/14;54465.47;bob.jones_AFL1668@example.com;7045023289;Excellent;FALSE;Admin;Florida
EMP1669;Alice;Davis;25.0;Active;2020/07/31;68371.66;alice.davis_FIL1669@example.com;2822700933;Poor;FALSE;Finance;Illinois
EMP1670;Grace;Smith;35.0;Pending;2021/08/04;81021.23;grace.smith_ANY1670@example.com;5962622821;Good;FALSE;Admin;New York
EMP1671;Charlie;Miller;25.0;Inactive;2024/10/28;114069.07;charlie.miller_CNV1671@example.com;5120734653;Good;TRUE;Cloud Tech;Nevada
EMP1672;Heidi;Miller;;Inactive;2020/10/03;117867.96;heidi.miller_HIL1672@example.com;9500507025;Poor;FALSE;HR;Illinois
EMP1673;Charlie;Miller;;Pending;2024/03/13;94509.58;charlie.miller_SFL1673@example.com;;Average;FALSE;Sales;Florida
EMP1674;Eva;Brown;35.0;Active;2024/07/06;56268.78;eva.brown_FIL1674@example.com;3161177686;Excellent;FALSE;Finance;Illinois
EMP1675;Grace;Jones;35.0;Active;2020/01/01;86632.14;grace.jones_ACA1675@example.com;2904774257;Poor;TRUE;Admin;California
EMP1676;Charlie;Brown;35.0;Pending;2020/01/18;98143.9;charlie.brown_HFL1676@example.com;5917793237;Excellent;FALSE;HR;Florida
EMP1677;Heidi;Garcia;35.0;Inactive;2023/05/07;;heidi.garcia_CFL1677@example.com;2231164912;Average;TRUE;Cloud Tech;Florida
EMP1678;Frank;Johnson;30.0;Inactive;2022/03/19;67492.73;frank.johnson_FIL1678@example.com;3424579888;Excellent;TRUE;Finance;Illinois
EMP1679;Grace;Johnson;40.0;Active;2022/05/14;93772.61;grace.johnson_ACA1679@example.com;4256529059;Poor;FALSE;Admin;California
EMP1680;Eva;Garcia;35.0;Pending;2024/07/14;68817.54;eva.garcia_DNV1680@example.com;3202032649;Excellent;FALSE;DevOps;Nevada
EMP1681;Bob;Jones;30.0;Active;2023/07/28;81874.01;bob.jones_ACA1681@example.com;9775396736;Good;TRUE;Admin;California
EMP1682;Heidi;Davis;30.0;Active;2020/04/11;117880.14;heidi.davis_HTX1682@example.com;9487148551;Average;FALSE;HR;Texas
EMP1683;Bob;Brown;35.0;Pending;2022/06/16;100897.49;bob.brown_HNY1683@example.com;4578715840;Average;TRUE;HR;New York
EMP1684;Charlie;Smith;25.0;Inactive;2022/05/10;71810.37;charlie.smith_FNY1684@example.com;5608213710;Average;TRUE;Finance;New York
EMP1685;Frank;Miller;40.0;Inactive;2020/06/13;109048.24;frank.miller_DTX1685@example.com;8425476817;Poor;FALSE;DevOps;Texas
EMP1686;Alice;Miller;35.0;Pending;2022/08/20;62712.26;alice.miller_FTX1686@example.com;2683230357;Average;FALSE;Finance;Texas
EMP1687;Eva;Jones;40.0;Pending;2021/05/24;76935.85;eva.jones_CTX1687@example.com;9298808582;Good;TRUE;Cloud Tech;Texas
EMP1688;David;Davis;25.0;Pending;2024/04/27;56577.22;david.davis_AFL1688@example.com;8252129327;Poor;TRUE;Admin;Florida
EMP1689;David;Johnson;40.0;Inactive;2021/10/23;61102.8;david.johnson_FNV1689@example.com;9634064685;Good;TRUE;Finance;Nevada
EMP1690;Bob;Johnson;35.0;Inactive;2021/02/10;75229.87;bob.johnson_FNV1690@example.com;7752401483;Excellent;TRUE;Finance;Nevada
EMP1691;David;Miller;25.0;Inactive;2021/10/26;51054.74;david.miller_ANV1691@example.com;3991062271;Excellent;FALSE;Admin;Nevada
EMP1692;Bob;Jones;40.0;Active;2023/04/05;104843.27;bob.jones_ATX1692@example.com;3626693350;Excellent;FALSE;Admin;Texas
EMP1693;Charlie;Brown;35.0;Active;2022/10/20;56398.11;charlie.brown_CNY1693@example.com;3426192371;Excellent;FALSE;Cloud Tech;New York
EMP1694;Alice;Johnson;25.0;Active;2023/12/07;87544.73;alice.johnson_HNV1694@example.com;4501848196;Good;FALSE;HR;Nevada
EMP1695;Heidi;Brown;30.0;Pending;2024/03/29;74312.24;heidi.brown_HIL1695@example.com;3741897214;Poor;FALSE;HR;Illinois
EMP1696;David;Davis;25.0;Inactive;2024/01/23;59431.25;david.davis_DFL1696@example.com;4064176926;Poor;TRUE;DevOps;Florida
EMP1697;Heidi;Johnson;40.0;Pending;2023/11/28;84306.44;heidi.johnson_SCA1697@example.com;4381199536;Average;FALSE;Sales;California
EMP1698;Frank;Johnson;35.0;Inactive;2024/11/11;108194.47;frank.johnson_DFL1698@example.com;6601444855;Good;FALSE;DevOps;Florida
EMP1699;Charlie;Williams;25.0;Inactive;2021/08/28;107359.3;charlie.williams_SNY1699@example.com;4510173972;Excellent;FALSE;Sales;New York
EMP1700;Heidi;Johnson;25.0;Inactive;2024/02/11;;heidi.johnson_DIL1700@example.com;9641789968;Good;FALSE;DevOps;Illinois
EMP1701;Frank;Garcia;;Pending;2020/05/09;96080.26;frank.garcia_ACA1701@example.com;8609191910;Average;FALSE;Admin;California
EMP1702;Grace;Smith;30.0;Inactive;2024/04/17;88602.75;grace.smith_SNV1702@example.com;3599660576;Average;TRUE;Sales;Nevada
EMP1703;Frank;Garcia;40.0;Active;2020/07/16;86624.04;frank.garcia_DCA1703@example.com;9806603919;Good;TRUE;DevOps;California
EMP1704;Charlie;Jones;30.0;Active;2022/09/21;63413.16;charlie.jones_CNY1704@example.com;5146074554;Good;TRUE;Cloud Tech;New York
EMP1705;Grace;Jones;40.0;Pending;2023/04/23;67915.7;grace.jones_SIL1705@example.com;3470574237;Good;FALSE;Sales;Illinois
EMP1706;Bob;Brown;25.0;Inactive;2024/12/27;108245.44;bob.brown_ANV1706@example.com;8565271558;Poor;TRUE;Admin;Nevada
EMP1707;Alice;Garcia;35.0;Inactive;2024/08/10;75834.81;alice.garcia_SNV1707@example.com;8354116596;Excellent;TRUE;Sales;Nevada
EMP1708;Eva;Garcia;;Active;2024/09/04;71273.32;eva.garcia_CNV1708@example.com;2634755751;Good;FALSE;Cloud Tech;Nevada
EMP1709;Bob;Garcia;25.0;Pending;2022/02/28;63262.23;bob.garcia_DNY1709@example.com;2501394883;Good;FALSE;DevOps;New York
EMP1710;David;Davis;;Pending;2024/03/14;89069.91;david.davis_DNY1710@example.com;8826913118;Good;FALSE;DevOps;New York
EMP1711;Frank;Johnson;40.0;Inactive;2024/12/13;57287.17;frank.johnson_DNV1711@example.com;6425856260;Average;TRUE;DevOps;Nevada
EMP1712;Grace;Smith;;Active;2022/12/29;119890.35;grace.smith_HNV1712@example.com;4991537037;Average;TRUE;HR;Nevada
EMP1713;Frank;Brown;35.0;Inactive;2022/04/24;103492.91;frank.brown_SCA1713@example.com;2407333372;Poor;FALSE;Sales;California
EMP1714;Frank;Garcia;;Pending;2021/03/14;76254.42;frank.garcia_AIL1714@example.com;2043097767;Excellent;FALSE;Admin;Illinois
EMP1715;Eva;Garcia;35.0;Inactive;2020/01/01;100841.93;eva.garcia_FFL1715@example.com;8936289695;Poor;TRUE;Finance;Florida
EMP1716;Alice;Williams;;Active;2021/09/07;118907.61;alice.williams_ACA1716@example.com;4546553584;Excellent;TRUE;Admin;California
EMP1717;Frank;Brown;25.0;Pending;2022/11/13;88942.62;frank.brown_DCA1717@example.com;1253892186;Average;FALSE;DevOps;California
EMP1718;Charlie;Garcia;25.0;Inactive;2020/11/15;59688.57;charlie.garcia_CFL1718@example.com;8519358373;Average;FALSE;Cloud Tech;Florida
EMP1719;David;Brown;30.0;Active;2023/03/14;77985.88;david.brown_HCA1719@example.com;9079779611;Average;TRUE;HR;California
EMP1720;Bob;Johnson;35.0;Inactive;2024/08/18;112931.69;bob.johnson_FNY1720@example.com;;Poor;FALSE;Finance;New York
EMP1721;Bob;Williams;;Active;2024/02/05;106583.88;bob.williams_DCA1721@example.com;1494097625;Good;TRUE;DevOps;California
EMP1722;Alice;Brown;35.0;Inactive;2024/11/12;58437.84;alice.brown_HFL1722@example.com;3748453985;Good;TRUE;HR;Florida
EMP1723;Alice;Smith;40.0;Pending;2020/03/25;72352.16;alice.smith_CCA1723@example.com;2895090590;Average;TRUE;Cloud Tech;California
EMP1724;Frank;Smith;;Active;2020/04/13;97154.47;frank.smith_DNY1724@example.com;1918623391;Good;TRUE;DevOps;New York
EMP1725;Heidi;Jones;;Active;2021/03/30;80235.5;heidi.jones_SIL1725@example.com;2071511695;Good;FALSE;Sales;Illinois
EMP1726;Charlie;Williams;30.0;Inactive;2023/03/16;102172.05;charlie.williams_HTX1726@example.com;6672521451;Poor;FALSE;HR;Texas
EMP1727;Eva;Williams;25.0;Inactive;2024/05/03;98850.94;eva.williams_FIL1727@example.com;6471246334;Excellent;TRUE;Finance;Illinois
EMP1728;Heidi;Jones;;Inactive;2023/08/28;89993.15;heidi.jones_AFL1728@example.com;1571840907;Average;TRUE;Admin;Florida
EMP1729;David;Brown;30.0;Inactive;2021/10/24;97931.66;david.brown_CCA1729@example.com;;Average;TRUE;Cloud Tech;California
EMP1730;Bob;Williams;40.0;Inactive;2021/01/25;72451.69;bob.williams_FCA1730@example.com;4099512396;Poor;TRUE;Finance;California
EMP1731;Alice;Smith;35.0;Pending;2024/08/09;119311.14;alice.smith_ACA1731@example.com;2835129591;Poor;TRUE;Admin;California
EMP1732;Charlie;Smith;40.0;Active;2023/11/04;76167.46;charlie.smith_CNY1732@example.com;7282709080;Good;FALSE;Cloud Tech;New York
EMP1733;Bob;Garcia;25.0;Active;2023/06/25;114871.08;bob.garcia_DTX1733@example.com;4415298216;Average;FALSE;DevOps;Texas
EMP1734;Eva;Johnson;25.0;Active;2021/09/16;81504.31;eva.johnson_HNV1734@example.com;3929578670;Excellent;FALSE;HR;Nevada
EMP1735;David;Williams;;Pending;2022/12/07;102524.86;david.williams_ANY1735@example.com;8153523735;Poor;FALSE;Admin;New York
EMP1736;Charlie;Brown;25.0;Pending;2022/12/14;53043.74;charlie.brown_FIL1736@example.com;;Excellent;TRUE;Finance;Illinois
EMP1737;Eva;Jones;30.0;Inactive;2020/04/18;82547.26;eva.jones_DIL1737@example.com;9988683451;Excellent;TRUE;DevOps;Illinois
EMP1738;Bob;Jones;40.0;Pending;2024/10/11;113900.81;bob.jones_DCA1738@example.com;7346666169;Average;TRUE;DevOps;California
EMP1739;Bob;Brown;25.0;Inactive;2021/04/18;118585.5;bob.brown_HNV1739@example.com;7158796473;Average;TRUE;HR;Nevada
EMP1740;Bob;Davis;35.0;Pending;2020/06/29;63049.22;bob.davis_FIL1740@example.com;;Poor;TRUE;Finance;Illinois
EMP1741;Heidi;Miller;;Active;2021/05/21;114558.91;heidi.miller_DTX1741@example.com;5080046357;Average;FALSE;DevOps;Texas
EMP1742;Heidi;Johnson;40.0;Active;2021/12/11;97901.79;heidi.johnson_DNY1742@example.com;;Average;TRUE;DevOps;New York
EMP1743;Eva;Jones;30.0;Active;2023/07/05;68037.56;eva.jones_SCA1743@example.com;7235137398;Average;FALSE;Sales;California
EMP1744;Alice;Williams;;Active;2021/11/30;112802.27;alice.williams_HNY1744@example.com;;Excellent;FALSE;HR;New York
EMP1745;Bob;Johnson;40.0;Pending;2024/11/22;93786.72;bob.johnson_SNV1745@example.com;6356022938;Poor;FALSE;Sales;Nevada
EMP1746;David;Williams;;Inactive;2023/05/24;73049.93;david.williams_AFL1746@example.com;4694346065;Good;FALSE;Admin;Florida
EMP1747;David;Davis;30.0;Pending;2024/06/26;64161.72;david.davis_SIL1747@example.com;6437490606;Excellent;TRUE;Sales;Illinois
EMP1748;Charlie;Smith;40.0;Pending;2020/11/19;72224.73;charlie.smith_ANV1748@example.com;2311127127;Average;FALSE;Admin;Nevada
EMP1749;Bob;Johnson;30.0;Pending;2020/03/01;103580.45;bob.johnson_HNY1749@example.com;5246484493;Excellent;FALSE;HR;New York
EMP1750;Grace;Garcia;40.0;Pending;2024/08/09;112589.11;grace.garcia_HFL1750@example.com;1163187327;Average;FALSE;HR;Florida
EMP1751;Eva;Jones;30.0;Active;2021/01/13;51833.88;eva.jones_ATX1751@example.com;;Average;TRUE;Admin;Texas
EMP1752;Eva;Johnson;;Active;2023/05/06;66252.78;eva.johnson_SIL1752@example.com;1369572789;Excellent;TRUE;Sales;Illinois
EMP1753;Frank;Johnson;25.0;Active;2022/10/25;109229.68;frank.johnson_DFL1753@example.com;8335090253;Poor;TRUE;DevOps;Florida
EMP1754;Frank;Johnson;30.0;Inactive;2020/10/08;61465.05;frank.johnson_FFL1754@example.com;2573066247;Average;FALSE;Finance;Florida
EMP1755;Grace;Miller;25.0;Active;2024/02/29;96993.74;grace.miller_HFL1755@example.com;1323570712;Poor;FALSE;HR;Florida
EMP1756;David;Johnson;25.0;Pending;2022/09/30;98150.39;david.johnson_AFL1756@example.com;9848228500;Good;TRUE;Admin;Florida
EMP1757;David;Williams;40.0;Pending;2024/02/14;107703.0;david.williams_FTX1757@example.com;1688092549;Average;FALSE;Finance;Texas
EMP1758;Grace;Smith;;Pending;2023/01/03;86766.14;grace.smith_DIL1758@example.com;2130609068;Poor;TRUE;DevOps;Illinois
EMP1759;Alice;Davis;;Inactive;2024/08/20;111443.69;alice.davis_CFL1759@example.com;1309810795;Poor;TRUE;Cloud Tech;Florida
EMP1760;David;Brown;;Pending;2020/03/21;89039.07;david.brown_SFL1760@example.com;4967379456;Good;FALSE;Sales;Florida
EMP1761;Alice;Johnson;30.0;Inactive;2024/12/16;71318.79;alice.johnson_HFL1761@example.com;7278532425;Poor;FALSE;HR;Florida
EMP1762;Heidi;Jones;30.0;Pending;2020/04/21;98296.71;heidi.jones_FCA1762@example.com;4250642075;Poor;FALSE;Finance;California
EMP1763;Heidi;Johnson;40.0;Pending;2020/08/19;62584.0;heidi.johnson_CNV1763@example.com;8362536666;Good;FALSE;Cloud Tech;Nevada
EMP1764;Charlie;Jones;40.0;Inactive;2020/02/21;62521.5;charlie.jones_FCA1764@example.com;7767555627;Average;TRUE;Finance;California
EMP1765;David;Williams;40.0;Inactive;2023/11/17;95400.35;david.williams_CCA1765@example.com;3333939577;Poor;TRUE;Cloud Tech;California
EMP1766;Charlie;Jones;25.0;Pending;2022/07/09;94385.07;charlie.jones_CTX1766@example.com;6543627186;Poor;TRUE;Cloud Tech;Texas
EMP1767;Grace;Garcia;;Inactive;2023/02/01;76642.49;grace.garcia_SNY1767@example.com;4960335825;Poor;TRUE;Sales;New York
EMP1768;Frank;Brown;;Active;2024/11/14;60122.52;frank.brown_DNY1768@example.com;8627036923;Excellent;TRUE;DevOps;New York
EMP1769;Alice;Smith;40.0;Pending;2024/04/23;117267.63;alice.smith_HCA1769@example.com;9269326572;Good;FALSE;HR;California
EMP1770;Charlie;Jones;25.0;Active;2023/06/29;;charlie.jones_ANY1770@example.com;2759980110;Excellent;TRUE;Admin;New York
EMP1771;Heidi;Jones;40.0;Pending;2024/12/12;84542.68;heidi.jones_STX1771@example.com;;Good;TRUE;Sales;Texas
EMP1772;Heidi;Smith;40.0;Active;2023/05/16;92007.15;heidi.smith_FFL1772@example.com;4159597751;Average;TRUE;Finance;Florida
EMP1773;Eva;Brown;;Active;2020/04/10;62938.8;eva.brown_DIL1773@example.com;4418222617;Average;FALSE;DevOps;Illinois
EMP1774;Frank;Johnson;25.0;Pending;2023/03/29;108661.01;frank.johnson_ATX1774@example.com;9628874311;Poor;FALSE;Admin;Texas
EMP1775;Bob;Jones;25.0;Active;2020/11/26;97046.33;bob.jones_CFL1775@example.com;7102676719;Good;FALSE;Cloud Tech;Florida
EMP1776;Charlie;Smith;40.0;Inactive;2020/03/14;56518.84;charlie.smith_DIL1776@example.com;9579927078;Average;FALSE;DevOps;Illinois
